"S_No","Average download speed (Mbit/s)","Postcode","Short Postcode","Town/City","District","County"
3379,13.1,"ME18 6DY","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3380,9.8,"ME18 6EA","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3381,0.5,"ME18 6ED","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3382,2.2,"ME18 6EH","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3383,2.7,"ME18 6EL","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3384,2.7,"ME18 6EL","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3385,2.2,"ME18 6EW","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3386,2.2,"ME18 6EW","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3387,2.2,"ME18 6EW","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3388,2.6,"ME18 6HB","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3389,2.6,"ME18 6HB","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3390,2.7,"ME18 6HS","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3391,2.9,"ME18 6HU","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3392,2.9,"ME18 6HU","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3393,2.9,"ME18 6HU","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3394,2.9,"ME18 6HU","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3395,3.4,"ME18 6HY","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3396,3.4,"ME18 6HY","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3397,1.7,"ME18 6JX","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3398,1.7,"ME18 6JX","ME18 ","MAIDSTONE","MAIDSTONE","KENT"
3399,24,"ME19 4EQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3400,24,"ME19 4EQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3401,24,"ME19 4EQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3402,49,"ME19 4LJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3403,38.7,"ME19 4LW","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3404,38.7,"ME19 4LW","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3405,38.7,"ME19 4LW","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3406,38.7,"ME19 4LW","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3407,38.7,"ME19 4LW","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3408,38.7,"ME19 4LW","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3409,24,"ME19 4LX","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3410,24,"ME19 4LX","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3411,36.5,"ME19 4NZ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3412,27.6,"ME19 5AN","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3413,32.9,"ME19 5BX","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3414,21.9,"ME19 5DF","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3415,21.9,"ME19 5DF","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3416,31.8,"ME19 5FA","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3417,31.8,"ME19 5FA","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3418,31.8,"ME19 5FA","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3419,31.8,"ME19 5FA","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3420,31.8,"ME19 5FA","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3421,31.8,"ME19 5FA","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3422,31.8,"ME19 5FA","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3423,31.8,"ME19 5FA","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3424,45,"ME19 5FB","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3425,30.2,"ME19 5FE","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3426,30.2,"ME19 5FE","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3427,30.2,"ME19 5FE","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3428,30.2,"ME19 5FE","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3429,30.2,"ME19 5FE","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3430,30.2,"ME19 5FE","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3431,30.2,"ME19 5FE","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3432,30.2,"ME19 5FE","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3433,30.2,"ME19 5FE","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3434,36.1,"ME19 5FF","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3435,36.1,"ME19 5FF","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3436,26.6,"ME19 5FJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3437,26.6,"ME19 5FJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3438,26.6,"ME19 5FJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3439,26.6,"ME19 5FJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3440,20.2,"ME19 5FL","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3441,20.2,"ME19 5FL","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3442,20.2,"ME19 5FL","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3443,20.2,"ME19 5FL","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3444,20.2,"ME19 5FL","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3445,16.9,"ME19 5FT","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3446,12.8,"ME19 5GB","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3447,12.8,"ME19 5GB","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3448,17.6,"ME19 5GD","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3449,17.6,"ME19 5GD","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3450,17.6,"ME19 5GD","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3451,17.6,"ME19 5GD","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3452,17.6,"ME19 5GD","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3453,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3454,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3455,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3456,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3457,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3458,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3459,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3460,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3461,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3462,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3463,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3464,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3465,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3466,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3467,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3468,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3469,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3470,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3471,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3472,9.4,"ME19 5GJ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3473,13.6,"ME19 5GQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3474,13.6,"ME19 5GQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3475,13.6,"ME19 5GQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3476,13.6,"ME19 5GQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3477,13.6,"ME19 5GQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3478,13.6,"ME19 5GQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3479,13.6,"ME19 5GQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3480,13.6,"ME19 5GQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3481,13.6,"ME19 5GQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3482,13.6,"ME19 5GQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3483,13.6,"ME19 5GQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3484,13.6,"ME19 5GQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3485,13.6,"ME19 5GQ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3486,5,"ME19 5GS","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3487,5,"ME19 5GS","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3488,5,"ME19 5GS","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3489,5,"ME19 5GS","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3490,5,"ME19 5GS","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3491,5.6,"ME19 5GT","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3492,5.6,"ME19 5GT","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3493,5.6,"ME19 5GT","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3494,5.6,"ME19 5GT","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3495,5.6,"ME19 5GT","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3496,5.6,"ME19 5GT","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3497,25.9,"ME19 5JF","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3498,8.6,"ME19 5NN","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3499,3.7,"ME19 5NW","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3500,14.2,"ME19 5NY","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3501,35.7,"ME19 6DW","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3502,35.7,"ME19 6DW","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3503,35.7,"ME19 6DW","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3504,88,"ME19 6FZ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3505,88,"ME19 6FZ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3506,88,"ME19 6FZ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3507,88,"ME19 6FZ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3508,88,"ME19 6FZ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3509,88,"ME19 6FZ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3510,88,"ME19 6FZ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3511,88,"ME19 6FZ","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3512,32.3,"ME19 6TB","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3513,32.3,"ME19 6TB","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3514,32.3,"ME19 6TB","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3515,32.3,"ME19 6TB","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3516,32.3,"ME19 6TB","ME19 ","WEST MALLING","TONBRIDGE AND MALLING","KENT"
3517,46.7,"ME20 6BG","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3518,46.7,"ME20 6BG","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3519,52.9,"ME20 6GB","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3520,52.9,"ME20 6GB","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3521,52.9,"ME20 6GB","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3522,52.9,"ME20 6GB","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3523,52.9,"ME20 6GB","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3524,38.2,"ME20 6GE","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3525,38.2,"ME20 6GE","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3526,39.4,"ME20 6GJ","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3527,32.6,"ME20 6GP","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3528,32.6,"ME20 6GP","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3529,30.7,"ME20 6GQ","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3530,30.7,"ME20 6GQ","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3531,30.7,"ME20 6GQ","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3532,34.3,"ME20 6GT","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3533,34.3,"ME20 6GT","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3534,34.3,"ME20 6GT","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3535,34.3,"ME20 6GT","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3536,55.9,"ME20 6GY","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3537,55.9,"ME20 6GY","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3538,55.9,"ME20 6GY","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3539,55.9,"ME20 6GY","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3540,47.3,"ME20 6HQ","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3541,47.3,"ME20 6HQ","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3542,47.3,"ME20 6HQ","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3543,47.3,"ME20 6HQ","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3544,47.3,"ME20 6HQ","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3545,47.3,"ME20 6HQ","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3546,76.5,"ME20 6JF","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3547,66.3,"ME20 6JG","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3548,83,"ME20 6JL","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3549,72.9,"ME20 6JR","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3550,59.9,"ME20 6LN","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3551,55.6,"ME20 6UY","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3552,31.8,"ME20 6XE","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3553,31.8,"ME20 6XE","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3554,30.7,"ME20 7HG","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3555,31,"ME20 7HW","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3556,31,"ME20 7HW","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3557,31,"ME20 7HW","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3558,31,"ME20 7HW","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3559,31,"ME20 7HW","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3560,12.5,"ME20 7UB","ME20 ","AYLESFORD","TONBRIDGE AND MALLING","KENT"
3561,26.5,"ME3 7HU","ME3 7","ROCHESTER","GRAVESHAM","KENT"
3562,26.5,"ME3 7HU","ME3 7","ROCHESTER","GRAVESHAM","KENT"
3563,26.5,"ME3 7HU","ME3 7","ROCHESTER","GRAVESHAM","KENT"
3564,19.8,"ME3 7HX","ME3 7","ROCHESTER","GRAVESHAM","KENT"
3565,21.3,"ME3 7HZ","ME3 7","ROCHESTER","GRAVESHAM","KENT"
3566,21.3,"ME3 7HZ","ME3 7","ROCHESTER","GRAVESHAM","KENT"
3567,21.3,"ME3 7HZ","ME3 7","ROCHESTER","GRAVESHAM","KENT"
3568,21.3,"ME3 7HZ","ME3 7","ROCHESTER","GRAVESHAM","KENT"
3569,24.1,"ME3 7JB","ME3 7","ROCHESTER","GRAVESHAM","KENT"
3570,20.7,"ME3 7JG","ME3 7","ROCHESTER","GRAVESHAM","KENT"
3571,25.5,"ME3 7LB","ME3 7","ROCHESTER","GRAVESHAM","KENT"
3572,9.1,"ME3 7NE","ME3 7","ROCHESTER","GRAVESHAM","KENT"
3573,106.3,"ME5 9FF","ME5 9","CHATHAM","TONBRIDGE AND MALLING","KENT"
3574,106.3,"ME5 9FF","ME5 9","CHATHAM","TONBRIDGE AND MALLING","KENT"
3575,106.3,"ME5 9FF","ME5 9","CHATHAM","TONBRIDGE AND MALLING","KENT"
3576,23.3,"ME7 3LE","ME7 3","GILLINGHAM","MAIDSTONE","KENT"
3577,23.1,"ME7 3NB","ME7 3","GILLINGHAM","MAIDSTONE","KENT"
3578,23.1,"ME7 3NB","ME7 3","GILLINGHAM","MAIDSTONE","KENT"
3579,31.6,"ME8 7XD","ME8 7","GILLINGHAM","SWALE","KENT"
3580,41.4,"ME9 0AB","ME9 0","SITTINGBOURNE","SWALE","KENT"
3581,18.9,"ME9 0AT","ME9 0","SITTINGBOURNE","SWALE","KENT"
3582,49.8,"ME9 0BH","ME9 0","SITTINGBOURNE","SWALE","KENT"
3583,54.1,"ME9 0BP","ME9 0","SITTINGBOURNE","SWALE","KENT"
3584,28.8,"ME9 0BS","ME9 0","SITTINGBOURNE","SWALE","KENT"
3585,28.8,"ME9 0BS","ME9 0","SITTINGBOURNE","SWALE","KENT"
3586,36.8,"ME9 0BZ","ME9 0","SITTINGBOURNE","SWALE","KENT"
3587,32.6,"ME9 0EN","ME9 0","SITTINGBOURNE","SWALE","KENT"
3588,7.3,"ME9 0HS","ME9 0","SITTINGBOURNE","SWALE","KENT"
3589,45.5,"ME9 0NA","ME9 0","SITTINGBOURNE","SWALE","KENT"
3590,45.5,"ME9 0NA","ME9 0","SITTINGBOURNE","SWALE","KENT"
3591,6.9,"ME9 0NE","ME9 0","SITTINGBOURNE","SWALE","KENT"
3592,6.9,"ME9 0NE","ME9 0","SITTINGBOURNE","SWALE","KENT"
3593,19.6,"ME9 0PR","ME9 0","SITTINGBOURNE","SWALE","KENT"
3594,34.4,"ME9 0PT","ME9 0","SITTINGBOURNE","SWALE","KENT"
3595,26.8,"ME9 0PU","ME9 0","SITTINGBOURNE","SWALE","KENT"
3596,3.8,"ME9 0RQ","ME9 0","SITTINGBOURNE","SWALE","KENT"
3597,3.8,"ME9 0RQ","ME9 0","SITTINGBOURNE","SWALE","KENT"
3598,20,"ME9 7BY","ME9 7","SITTINGBOURNE","SWALE","KENT"
3599,9.8,"ME9 7DD","ME9 7","SITTINGBOURNE","SWALE","KENT"
3600,9.8,"ME9 7DD","ME9 7","SITTINGBOURNE","SWALE","KENT"
3601,9.8,"ME9 7DD","ME9 7","SITTINGBOURNE","SWALE","KENT"
3602,9.8,"ME9 7DD","ME9 7","SITTINGBOURNE","SWALE","KENT"
3603,17,"ME9 7DP","ME9 7","SITTINGBOURNE","SWALE","KENT"
3604,8.4,"ME9 7HN","ME9 7","SITTINGBOURNE","SWALE","KENT"
3605,8.4,"ME9 7HN","ME9 7","SITTINGBOURNE","SWALE","KENT"
3606,8.4,"ME9 7HN","ME9 7","SITTINGBOURNE","SWALE","KENT"
3607,8.4,"ME9 7HN","ME9 7","SITTINGBOURNE","SWALE","KENT"
3608,24.4,"ME9 7JL","ME9 7","SITTINGBOURNE","SWALE","KENT"
3609,24.4,"ME9 7JL","ME9 7","SITTINGBOURNE","SWALE","KENT"
3610,24.4,"ME9 7JL","ME9 7","SITTINGBOURNE","SWALE","KENT"
3611,24.4,"ME9 7JL","ME9 7","SITTINGBOURNE","SWALE","KENT"
3612,34.2,"ME9 7LG","ME9 7","SITTINGBOURNE","SWALE","KENT"
3613,12.3,"ME9 7LZ","ME9 7","SITTINGBOURNE","SWALE","KENT"
3614,15.1,"ME9 7QD","ME9 7","SITTINGBOURNE","MAIDSTONE","KENT"
3615,9.3,"ME9 7SL","ME9 7","SITTINGBOURNE","SWALE","KENT"
3616,6,"ME9 7SP","ME9 7","SITTINGBOURNE","SWALE","KENT"
3617,6,"ME9 7SP","ME9 7","SITTINGBOURNE","SWALE","KENT"
3618,6,"ME9 7SP","ME9 7","SITTINGBOURNE","SWALE","KENT"
3619,23.5,"ME9 7SU","ME9 7","SITTINGBOURNE","SWALE","KENT"
3620,21.2,"ME9 7TD","ME9 7","SITTINGBOURNE","SWALE","KENT"
3621,6.2,"ME9 7TR","ME9 7","SITTINGBOURNE","SWALE","KENT"
3622,33.6,"ME9 7UB","ME9 7","SITTINGBOURNE","MAIDSTONE","KENT"
3623,2.3,"ME9 8AD","ME9 8","SITTINGBOURNE","SWALE","KENT"
3624,2.3,"ME9 8AD","ME9 8","SITTINGBOURNE","SWALE","KENT"
3625,12.4,"ME9 8AP","ME9 8","SITTINGBOURNE","SWALE","KENT"
3626,21.5,"ME9 8DA","ME9 8","SITTINGBOURNE","SWALE","KENT"
3627,9.6,"ME9 8EA","ME9 8","SITTINGBOURNE","SWALE","KENT"
3628,12.4,"ME9 8EB","ME9 8","SITTINGBOURNE","SWALE","KENT"
3629,12.4,"ME9 8EB","ME9 8","SITTINGBOURNE","SWALE","KENT"
3630,12.4,"ME9 8EB","ME9 8","SITTINGBOURNE","SWALE","KENT"
3631,12.4,"ME9 8EB","ME9 8","SITTINGBOURNE","SWALE","KENT"
3632,68.3,"ME9 8HT","ME9 8","SITTINGBOURNE","SWALE","KENT"
3633,41.6,"ME9 8HU","ME9 8","SITTINGBOURNE","SWALE","KENT"
3634,41.6,"ME9 8HU","ME9 8","SITTINGBOURNE","SWALE","KENT"
3635,0.7,"ME9 8JT","ME9 8","SITTINGBOURNE","SWALE","KENT"
3636,0.7,"ME9 8JT","ME9 8","SITTINGBOURNE","SWALE","KENT"
3637,0.7,"ME9 8JT","ME9 8","SITTINGBOURNE","SWALE","KENT"
3638,13.6,"ME9 8JX","ME9 8","SITTINGBOURNE","SWALE","KENT"
3639,31.7,"ME9 8NE","ME9 8","SITTINGBOURNE","SWALE","KENT"
3640,4.7,"ME9 8QL","ME9 8","SITTINGBOURNE","SWALE","KENT"
3641,4.7,"ME9 8QL","ME9 8","SITTINGBOURNE","SWALE","KENT"
3642,85.4,"ME9 8RJ","ME9 8","SITTINGBOURNE","SWALE","KENT"
3643,96.6,"ME9 8UY","ME9 8","SITTINGBOURNE","SWALE","KENT"
3644,96.6,"ME9 8UY","ME9 8","SITTINGBOURNE","SWALE","KENT"
3645,96.6,"ME9 8UY","ME9 8","SITTINGBOURNE","SWALE","KENT"
3646,28,"ME9 9EB","ME9 9","SITTINGBOURNE","SWALE","KENT"
3647,12.9,"ME9 9ED","ME9 9","SITTINGBOURNE","SWALE","KENT"
3648,12.9,"ME9 9ED","ME9 9","SITTINGBOURNE","SWALE","KENT"
3649,30.4,"ME9 9EJ","ME9 9","SITTINGBOURNE","SWALE","KENT"
3650,28.2,"ME9 9EQ","ME9 9","SITTINGBOURNE","SWALE","KENT"
3651,28.2,"ME9 9EQ","ME9 9","SITTINGBOURNE","SWALE","KENT"
3652,35.9,"ME9 9JE","ME9 9","SITTINGBOURNE","SWALE","KENT"
3653,22.1,"ME9 9JP","ME9 9","SITTINGBOURNE","SWALE","KENT"
3654,5.8,"ME9 9LL","ME9 9","SITTINGBOURNE","SWALE","KENT"
3655,22.4,"ME9 9PS","ME9 9","SITTINGBOURNE","SWALE","KENT"
3656,22.4,"ME9 9PS","ME9 9","SITTINGBOURNE","SWALE","KENT"
3657,22.4,"ME9 9PS","ME9 9","SITTINGBOURNE","SWALE","KENT"
3658,22.4,"ME9 9PS","ME9 9","SITTINGBOURNE","SWALE","KENT"
3659,22.4,"ME9 9PS","ME9 9","SITTINGBOURNE","SWALE","KENT"
3660,22.4,"ME9 9PS","ME9 9","SITTINGBOURNE","SWALE","KENT"
3661,22.4,"ME9 9PS","ME9 9","SITTINGBOURNE","SWALE","KENT"
3662,33.2,"ME9 9QJ","ME9 9","SITTINGBOURNE","SWALE","KENT"
3663,37.7,"ME9 9QL","ME9 9","SITTINGBOURNE","SWALE","KENT"
3664,37.7,"ME9 9QL","ME9 9","SITTINGBOURNE","SWALE","KENT"
3665,37.7,"ME9 9QL","ME9 9","SITTINGBOURNE","SWALE","KENT"
3666,37.7,"ME9 9QL","ME9 9","SITTINGBOURNE","SWALE","KENT"
3667,37.7,"ME9 9QL","ME9 9","SITTINGBOURNE","SWALE","KENT"
3668,39.7,"ME9 9QW","ME9 9","SITTINGBOURNE","SWALE","KENT"
3669,39.7,"ME9 9QW","ME9 9","SITTINGBOURNE","SWALE","KENT"
3670,26.6,"RH10 3HX","RH10 ","CRAWLEY","TANDRIDGE","SURREY"
3671,16.3,"RH10 3HZ","RH10 ","CRAWLEY","TANDRIDGE","SURREY"
3672,16.3,"RH10 3HZ","RH10 ","CRAWLEY","TANDRIDGE","SURREY"
3673,16.3,"RH10 3HZ","RH10 ","CRAWLEY","TANDRIDGE","SURREY"
